fecha,Total de cuentas validadas,"Cuentas validadas de Banco Autofin México, S.A.","Cuentas validadas de Banco Bancrea, S.A.","Cuentas validadas de Banco Ahorro Famsa, S.A.","Cuentas validadas de Bansi, S.A.","Cuentas validadas de BanCoppel, S.A.","Cuentas validadas de Banco del Bajío, S.A.","Cuentas validadas de Banco Base, S.A.","Cuentas validadas de Bankaool, S.A.","Cuentas validadas de Banco del Ahorro Nacional y Servicios Financieros, S.N.C.",Cuentas validadas de Banco Regional S.A.,"Cuentas validadas de Banco Actinver, S.A.","Cuentas validadas de Banco Azteca, S.A.","Cuentas validadas de Banco Nacional del Ejército, Fuerza Aérea y Armada","Cuentas validadas de Banco Mercantil del Norte, S.A.","Cuentas validadas de Banca Afirme, S.A.","Cuentas validadas de ABC Capital, S.A.","Cuentas validadas de Banco Nacional de México, S.A.","Cuentas validadas de Opciones Empresariales del Noreste, S.A. de C.V.","Cuentas validadas de BBVA Bancomer, S.A.","Cuentas validadas de Scotiabank Inverlat, S.A.","Cuentas validadas de Intercam Banco, S.A.","Cuentas validadas de Banca Mifel, S.A.","Cuentas validadas de Banco Ve Por Mas, S.A.","Cuentas validadas de Banco Pagatodo, S.A.","Cuentas validadas de Fundación Dondé Banco, S.A.","Cuentas validadas de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Cuentas validadas de Banco Monex, S.A.","Cuentas validadas de Banco Compartamos, S.A.","Cuentas validadas de HSBC México, S.A.","Cuentas validadas de Banco Inbursa, S.A.","Cuentas validadas de CIBanco, S.A.","Cuentas validadas de Banco Invex, S.A.","Cuentas validadas de Banco Santander (México), S.A.","Cuentas validadas de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Cuentas validadas de Banco Multiva, S.A.","Cuentas validadas de Banco Inmobiliario Mexicano, S.A.","Cuentas validadas de Consubanco, S.A","Cuentas validadas de Banco Sabadell, S.A.","Cuentas validadas de Accendo Banco, S.A.","Cuentas validadas de Operadora de Pagos Móviles de México, S.A de C.V."
2022-07-12,"8,745",1,0,N/E,0,682,14,0,0,1,59,0,303,19,153,38,0,840,2,"6,042",113,4,1,0,8,0,0,0,6,240,19,0,0,195,5,0,0,0,0,N/E,0
2022-07-13,"8,709",0,0,N/E,0,724,9,0,0,0,84,0,314,30,141,51,0,941,6,"5,861",36,1,1,1,7,0,0,0,5,229,34,0,0,215,18,0,0,0,0,N/E,1
2022-07-14,"9,371",1,0,N/E,0,650,15,0,0,0,89,0,318,24,183,37,1,"1,086",3,"6,359",9,0,2,0,11,0,0,0,5,320,24,0,0,221,13,0,0,0,0,N/E,0
2022-07-15,"7,418",0,0,N/E,0,664,31,0,-1,0,79,1,304,26,255,47,0,"1,098",9,"4,100",10,3,3,1,1,0,0,0,7,426,40,0,0,304,10,0,0,0,0,N/E,0
2022-07-16,"7,589",0,0,N/E,0,671,12,0,0,0,53,0,353,20,145,21,0,732,0,"4,960",130,-1,1,0,4,0,-1,0,5,221,24,0,0,232,7,0,0,0,0,N/E,0
2022-07-17,"6,050",0,0,N/E,0,542,4,0,0,0,48,0,307,9,105,5,0,423,0,"4,133",111,1,0,0,10,0,0,0,5,149,17,0,1,170,9,0,1,0,0,N/E,0
2022-07-18,"9,150",1,0,N/E,0,722,16,0,0,0,69,0,343,12,137,42,0,909,3,"6,312",10,1,3,0,5,0,0,0,2,313,35,0,0,204,11,0,0,0,0,N/E,0
2022-07-19,"8,799",0,0,N/E,0,580,11,0,1,0,77,1,387,18,160,30,0,"1,043",5,"5,851",138,0,0,0,0,0,0,0,8,210,29,0,0,238,12,0,0,0,0,N/E,0
2022-07-20,"8,823",2,0,N/E,0,712,11,0,0,0,70,1,384,11,162,20,0,"1,018",9,"5,734",147,2,1,0,2,0,0,0,7,267,30,0,0,216,15,0,1,0,0,N/E,1
2022-07-21,"11,052",2,1,N/E,0,691,14,0,0,0,89,1,394,18,170,29,1,"1,279",13,"7,595",158,2,1,1,1,0,0,1,3,327,25,1,0,224,11,0,0,0,0,N/E,0
2022-07-22,"12,187",1,0,N/E,0,688,21,0,0,1,77,0,456,14,201,36,0,"1,459",14,"8,527",51,3,0,0,10,0,0,0,8,322,43,0,0,247,9,0,0,0,-1,N/E,0
2022-07-23,"9,517",1,0,N/E,0,726,18,0,0,0,66,0,411,17,174,24,1,828,0,"6,617",138,4,1,0,4,0,0,0,7,265,21,1,0,180,13,0,0,0,0,N/E,0
2022-07-24,"7,708",0,0,N/E,0,556,4,0,0,0,53,0,354,10,148,10,0,702,0,"5,221",103,2,4,0,3,0,0,0,1,340,20,0,0,165,12,0,0,0,0,N/E,0
2022-07-25,"11,849",1,0,N/E,0,775,11,0,0,0,85,0,375,9,157,19,1,"1,304",6,"8,553",19,1,1,0,4,0,0,0,6,304,20,0,0,194,4,0,0,0,0,N/E,0
2022-07-26,"11,085",1,0,N/E,0,749,11,0,0,1,87,0,417,16,191,38,0,"1,242",9,"7,696",139,3,0,1,5,0,0,0,4,231,34,0,0,202,8,0,0,0,0,N/E,0
2022-07-27,"11,322",4,0,N/E,0,779,16,-1,1,1,72,0,409,22,162,44,2,"1,328",11,"7,745",138,0,0,0,5,0,0,0,3,342,22,0,0,207,10,0,0,0,0,N/E,0
2022-07-28,"12,248",0,0,N/E,0,688,23,0,1,1,79,0,409,29,203,26,0,"1,390",13,"8,793",45,2,3,1,3,0,0,0,7,286,20,0,0,217,8,0,1,0,0,N/E,0
2022-07-29,"13,387",2,0,N/E,0,817,22,0,0,0,94,1,358,33,205,37,0,"1,593",11,"9,552",11,5,2,1,7,0,0,0,9,318,39,1,1,260,8,0,0,0,0,N/E,0
2022-07-30,"10,018",0,0,N/E,0,767,12,0,0,1,52,0,421,29,173,35,1,992,5,"6,901",85,0,0,0,1,0,0,0,2,264,24,0,0,241,11,0,1,0,0,N/E,0
2022-07-31,"8,067",0,0,N/E,0,503,18,0,0,1,45,0,382,14,137,21,0,697,0,"5,691",105,0,2,1,7,0,0,0,3,214,15,0,0,202,9,0,0,0,0,N/E,0
2022-08-01,"12,528",0,0,N/E,0,918,14,0,0,0,81,0,432,12,214,30,0,"1,230",6,"8,953",1,2,3,0,1,0,0,0,0,353,36,0,0,223,19,0,0,0,0,N/E,0
2022-08-02,"8,388",0,0,N/E,0,828,14,0,0,0,75,0,439,14,176,54,0,"1,232",12,"4,727",158,4,0,1,8,0,0,0,6,365,25,0,0,241,8,0,1,0,0,N/E,0
2022-08-03,"11,192",1,2,N/E,0,801,14,0,0,0,85,0,419,16,184,42,1,"1,217",4,"7,903",14,1,2,0,5,0,0,0,3,256,21,0,1,189,9,0,1,0,0,N/E,1
2022-08-04,"10,531",1,0,N/E,0,783,15,0,0,1,77,0,431,21,216,34,1,"1,298",3,"6,843",77,3,2,0,3,0,0,0,6,457,24,0,1,223,11,0,0,0,0,N/E,0
2022-08-05,"10,839",0,0,N/E,1,756,20,0,0,1,64,0,444,16,251,45,0,"1,374",3,"7,175",56,2,1,0,1,0,0,0,3,359,28,1,0,232,5,0,0,1,0,N/E,0
2022-08-06,"9,516",1,0,N/E,0,732,11,0,0,0,56,1,400,14,195,14,0,827,0,"6,625",136,0,2,0,3,0,0,0,5,236,23,0,0,220,15,0,0,0,0,N/E,0
2022-08-07,"7,926",0,0,N/E,0,666,14,0,0,0,52,0,397,6,138,17,0,581,0,"5,593",104,3,0,0,2,0,0,0,2,141,23,0,0,177,8,0,0,2,0,N/E,0
2022-08-08,"11,913",1,0,N/E,0,989,8,0,0,1,69,1,426,4,155,20,0,"1,025",10,"8,604",52,1,1,0,0,0,0,0,7,293,22,0,0,214,10,0,0,0,0,N/E,0
2022-08-09,"11,871",0,0,N/E,0,890,12,0,0,0,75,0,373,2,196,39,1,"1,077",5,"8,523",143,1,0,0,3,0,0,0,8,288,25,0,0,199,11,0,0,0,0,N/E,0
2022-08-10,"9,349",0,0,N/E,0,920,19,0,1,0,58,0,419,4,180,35,0,"1,178",10,"5,709",153,1,0,1,2,0,0,0,3,341,24,1,0,277,9,0,2,2,0,N/E,0
2022-08-11,215,1,2,N/E,0,900,22,0,0,0,71,1,399,11,223,52,1,"1,239",8,"-3,738",165,3,2,0,7,0,0,0,9,567,29,0,0,229,12,0,0,0,0,N/E,0
2022-08-12,"12,907",2,0,N/E,0,926,17,0,1,0,95,0,356,15,229,42,1,"1,429",8,"8,835",81,1,0,0,5,0,1,1,2,499,53,0,0,297,10,0,0,1,0,N/E,0
2022-08-13,"9,536",0,0,N/E,0,877,18,0,0,0,62,0,366,21,194,17,0,816,1,"6,438",132,1,2,1,3,0,0,0,6,285,23,0,0,268,4,0,1,0,0,N/E,0
2022-08-14,"8,378",0,0,N/E,0,888,6,0,0,0,68,0,351,14,149,17,0,647,1,"5,673",94,1,1,0,6,0,0,0,2,237,17,0,0,196,10,0,0,0,0,N/E,0
2022-08-15,"13,774",2,0,N/E,0,838,16,0,0,0,67,0,210,21,182,34,1,"1,406",3,"10,279",23,0,0,0,25,0,1,1,11,316,31,0,0,298,7,0,1,0,0,N/E,1
2022-08-16,"10,779",1,0,N/E,0,"1,019",13,2,0,1,71,1,423,15,230,51,1,"1,045",2,"7,212",23,0,1,0,16,0,0,0,5,341,44,1,0,243,18,0,0,0,0,N/E,0
2022-08-17,"9,581",1,0,N/E,0,859,11,0,0,0,67,0,439,19,192,43,0,976,0,"6,364",108,3,0,0,5,0,0,0,5,227,23,0,0,219,17,0,1,2,0,N/E,0
2022-08-18,"10,322",0,0,N/E,0,897,5,0,0,0,85,0,384,15,187,28,0,"1,070",8,"6,909",89,2,3,1,2,0,0,0,6,324,31,0,0,262,13,0,0,1,0,N/E,0
2022-08-19,"12,127",3,0,N/E,1,987,18,2,0,1,81,0,450,15,252,56,0,"1,365",16,"8,096",125,0,2,2,0,0,0,0,5,333,41,0,0,265,11,0,0,0,0,N/E,0
2022-08-20,"9,793",0,0,N/E,0,"1,188",17,0,0,0,42,0,449,12,187,26,0,767,3,"6,420",153,4,1,0,3,0,0,0,8,252,17,1,1,237,5,0,0,0,0,N/E,0
2022-08-21,"8,286",0,0,N/E,0,"1,321",9,0,0,0,63,0,390,13,152,15,1,602,0,"5,155",106,2,1,1,2,0,0,0,2,269,25,0,0,154,3,0,0,0,0,N/E,0
2022-08-22,"11,973",1,0,N/E,0,"1,668",9,0,1,0,25,1,453,13,173,28,2,"1,066",3,"7,932",18,3,3,0,3,0,0,0,10,324,37,0,0,185,14,0,0,1,0,N/E,0
2022-08-23,"7,860",0,0,N/E,0,"1,164",14,0,0,0,60,0,301,8,180,31,0,793,5,"4,699",111,0,0,0,11,0,0,0,6,269,23,1,0,170,13,0,0,1,0,N/E,0
2022-08-24,"10,863",0,0,N/E,0,"1,449",11,0,0,0,72,0,415,12,190,39,0,996,5,"6,949",156,5,1,0,5,0,0,0,7,288,24,1,0,222,15,0,1,0,0,N/E,0
2022-08-25,"12,094",1,0,N/E,0,"1,316",12,0,0,0,75,0,453,8,189,28,1,"1,222",6,"7,916",135,1,2,0,8,0,0,0,8,407,38,2,0,258,7,0,1,0,0,N/E,0
2022-08-26,"12,194",1,0,N/E,0,"1,365",18,0,0,0,73,0,438,18,260,36,0,"1,158",11,"8,057",75,2,2,0,13,0,0,0,7,357,30,0,0,258,14,0,1,0,0,N/E,0
2022-08-27,"10,253",2,0,N/E,0,"1,380",9,0,0,0,62,0,495,7,222,21,0,878,0,"6,497",139,1,2,0,9,0,0,0,4,287,25,0,0,189,21,0,1,2,0,N/E,0
2022-08-28,"2,768",0,0,N/E,0,-201,1,0,0,0,-6,1,-72,8,-20,-8,0,-238,1,"3,402",-24,1,-2,0,-5,0,0,0,5,-81,-8,0,0,29,-13,0,0,-2,0,N/E,0
2022-08-29,"1,799",0,0,N/E,1,"1,135",11,0,1,0,79,1,337,16,149,37,0,"1,009",5,"-1,740",-6,0,1,0,2,0,0,0,-3,325,32,0,0,391,15,0,0,1,0,N/E,0
2022-08-30,"25,934",2,0,N/E,0,"2,749",22,0,0,0,152,0,962,22,466,60,0,"2,124",7,"17,849",172,6,4,0,12,0,0,0,12,663,65,1,0,545,34,0,1,3,1,N/E,0
2022-08-31,"-5,901",3,0,N/E,0,-286,15,-2,0,0,17,0,-191,4,5,25,1,163,19,"-5,619",-127,2,-1,0,-4,0,0,0,-1,22,4,0,0,61,-8,0,-1,-2,0,N/E,0
2022-09-01,"27,427",4,0,N/E,0,"2,653",19,2,0,0,159,1,990,12,492,46,0,"2,347",3,"19,261",152,1,6,0,28,0,0,0,11,636,50,0,0,516,35,0,1,2,0,N/E,0
2022-09-02,"-5,070",-2,0,N/E,0,-262,22,2,0,-1,30,1,-170,11,26,16,0,414,3,"-5,271",-110,2,-1,0,5,0,0,0,1,172,-5,0,0,60,-10,0,-1,-2,0,N/E,0
2022-09-03,"9,662",0,0,N/E,0,"1,254",18,0,0,0,70,0,380,5,198,18,1,856,1,"6,189",124,2,0,0,10,0,0,0,3,292,15,0,0,212,14,0,0,0,0,N/E,0
2022-09-04,"24,004",3,0,N/E,0,"2,495",16,0,1,0,131,0,897,9,364,41,1,"1,659",1,"17,060",267,2,3,0,25,0,0,0,5,558,45,1,0,390,27,0,1,2,0,N/E,0
2022-09-05,"11,810",3,2,N/E,0,"1,294",15,0,0,0,74,2,436,4,214,20,0,"1,104",6,"8,066",3,1,2,0,11,0,0,1,5,275,22,0,0,228,22,0,0,0,0,N/E,0
2022-09-06,"10,421",0,1,N/E,0,"1,160",15,0,0,1,81,2,397,12,203,22,0,"1,142",14,"6,780",30,0,1,0,9,0,0,0,5,299,23,0,0,213,11,0,0,0,0,N/E,0
2022-09-07,"10,724",3,1,N/E,0,"1,122",12,0,0,2,75,1,389,6,143,33,0,"1,043",1,"6,967",111,2,4,0,1,0,0,1,7,516,22,0,0,248,9,0,3,1,0,N/E,1
2022-09-08,"7,660",0,0,N/E,0,"1,062",8,0,0,-1,89,0,403,9,206,15,1,"1,150",9,"3,919",106,0,0,0,4,0,0,0,3,416,31,0,0,218,11,0,0,1,0,N/E,0
2022-09-09,"12,360",0,9,N/E,0,"1,138",13,0,2,0,79,1,403,10,249,27,0,"1,107",2,"8,737",26,1,0,1,3,0,0,0,5,257,33,0,0,242,15,0,0,0,0,N/E,0
2022-09-10,"6,460",0,0,N/E,0,"1,194",22,0,0,0,72,0,391,10,187,21,0,695,0,"3,219",123,0,1,0,4,0,0,0,4,275,16,0,0,216,8,0,0,2,0,N/E,0
2022-09-11,"8,553",0,0,N/E,0,"1,023",12,0,1,0,50,0,384,3,128,13,1,633,0,"5,727",104,0,2,0,6,0,0,0,4,252,14,0,0,182,11,0,0,1,0,N/E,2
2022-09-12,"11,996",1,5,N/E,0,"1,205",14,0,0,1,64,0,396,13,164,26,0,"1,122",2,"8,393",32,1,0,1,7,0,0,0,10,305,12,0,0,207,15,0,0,0,0,N/E,0
2022-09-13,"12,004",0,4,N/E,0,"1,119",-108,0,1,0,93,0,374,16,189,35,1,"1,184",7,"8,201",25,0,1,0,8,0,0,0,4,560,29,0,0,243,18,0,0,0,0,N/E,0
2022-09-14,"12,543",0,2,N/E,0,"1,041",23,0,0,1,85,0,389,13,223,42,0,"1,378",14,"8,597",32,4,-1,1,1,0,0,0,4,423,26,1,0,233,11,0,0,0,0,N/E,0
2022-09-15,"8,995",0,0,N/E,0,735,41,0,-1,-1,95,0,278,12,285,39,0,"1,225",11,"5,864",24,1,0,0,4,0,0,0,7,452,42,0,0,-148,29,0,1,0,0,N/E,0
2022-09-16,"10,054",0,0,N/E,0,"1,143",21,0,0,1,87,0,501,5,228,27,0,862,1,"6,259",133,4,0,0,4,0,0,0,3,419,20,0,0,300,36,0,0,0,0,N/E,0
2022-09-17,"8,439",0,0,N/E,-1,930,140,0,0,-1,83,0,374,5,166,27,1,137,3,"6,112",104,-1,2,0,2,0,0,0,7,302,19,0,0,-9,37,0,0,0,0,N/E,0
2022-09-18,"8,303",1,0,N/E,0,"1,047",16,0,0,0,70,0,429,9,180,22,0,772,-2,"4,944",133,0,1,0,1,0,0,0,6,312,20,0,0,310,32,0,0,0,0,N/E,0
2022-09-19,"11,631",0,0,N/E,0,"1,092",28,0,0,0,75,0,414,7,222,20,0,"1,143",6,"7,698",35,4,1,1,4,0,0,0,9,490,29,0,0,327,24,0,0,2,0,N/E,0
2022-09-20,"11,911",0,0,N/E,0,"1,124",24,0,0,0,79,1,464,7,245,36,1,"1,260",12,"7,554",166,3,0,0,4,0,0,1,8,524,29,1,0,330,37,0,0,1,0,N/E,0
2022-09-21,"11,769",0,1,N/E,1,"1,074",17,0,0,1,90,1,439,9,252,31,4,"1,393",8,"7,540",166,2,1,0,7,0,0,0,4,462,39,0,0,366,-141,0,0,2,0,N/E,0
2022-09-22,"10,957",0,0,N/E,0,945,25,0,0,0,83,0,390,3,223,35,0,"1,282",11,"7,063",148,1,1,0,3,0,0,0,8,422,25,1,0,260,28,0,0,0,0,N/E,0
2022-09-23,"12,225",2,1,N/E,0,999,27,0,0,1,88,1,474,14,242,24,1,"1,210",15,"8,112",129,0,0,0,4,0,0,0,10,374,39,0,0,284,174,0,0,0,0,N/E,0
2022-09-24,"10,024",0,0,N/E,0,997,14,0,1,1,82,1,422,2,172,26,0,844,3,"6,745",145,0,0,0,2,0,0,0,1,267,27,0,0,252,19,0,1,0,0,N/E,0
2022-09-25,"8,550",1,0,N/E,0,927,15,0,1,1,70,2,388,5,189,14,0,640,1,"5,661",121,1,1,2,1,0,0,0,1,266,20,0,0,203,19,0,0,0,0,N/E,0
2022-09-26,"10,340",1,0,N/E,0,"1,029",21,0,0,1,92,0,467,2,197,38,0,871,11,"6,925",74,4,0,0,5,0,1,0,12,321,30,1,0,219,16,0,1,0,0,N/E,1
2022-09-27,"9,912",0,0,N/E,0,889,29,0,1,0,94,0,431,11,191,31,0,913,9,"6,573",154,4,4,1,4,0,0,0,4,275,24,0,1,243,25,0,0,1,0,N/E,0
2022-09-28,"10,788",0,0,N/E,0,"1,040",29,0,0,0,88,0,461,17,192,36,0,"1,126",18,"6,999",99,0,2,1,2,0,0,0,8,365,37,1,6,246,15,0,0,0,0,N/E,0
2022-09-29,"11,299",1,0,N/E,0,775,30,0,1,0,97,1,474,14,260,47,0,"1,236",10,"7,493",80,1,8,0,1,0,1,0,7,435,33,0,15,260,18,0,0,1,0,N/E,0
2022-09-30,"12,018",1,0,N/E,0,995,34,0,1,0,109,1,228,13,301,38,0,"1,227",19,"8,238",33,1,2,1,7,0,0,0,13,365,38,0,0,335,16,0,1,1,0,N/E,0
2022-10-01,"10,564",1,0,N/E,0,"1,048",15,0,0,2,64,1,521,14,234,30,0,949,0,"6,933",63,3,0,0,3,0,0,0,0,349,25,2,7,281,19,0,0,0,0,N/E,0
2022-10-02,"8,791",4,0,N/E,0,856,12,0,0,2,85,0,459,6,322,22,1,714,0,"5,554",153,1,3,0,5,0,0,0,3,352,14,0,1,210,10,0,2,0,0,N/E,0
2022-10-03,"11,719",0,6,N/E,0,"1,052",32,0,0,0,125,0,402,5,426,29,1,"1,051",6,"7,847",2,3,1,0,5,0,1,0,8,424,25,1,0,254,14,-1,0,0,0,N/E,0
2022-10-04,"10,936",0,7,N/E,1,969,25,0,0,1,92,0,433,9,425,25,0,765,7,"7,360",70,3,0,0,4,0,0,0,7,424,25,0,0,262,19,0,1,2,0,N/E,0
2022-10-05,"10,660",1,0,N/E,0,952,25,0,0,0,91,0,411,11,422,40,0,"1,123",11,"6,767",92,3,2,0,6,0,0,0,4,399,32,0,0,248,19,0,0,1,0,N/E,0
2022-10-06,"11,633",2,0,N/E,0,977,17,0,0,0,81,0,440,13,475,31,0,"1,426",9,"7,168",202,2,1,0,6,0,0,0,7,428,45,0,0,293,10,0,0,0,0,N/E,0
2022-10-07,"12,118",1,0,N/E,0,917,35,0,0,0,95,1,484,6,446,34,1,"1,515",10,"7,768",93,5,0,0,6,0,0,0,3,382,35,0,1,258,21,0,1,0,0,N/E,0
2022-10-08,"9,879",1,0,N/E,0,956,20,0,0,0,77,0,462,5,375,13,0,"1,078",0,"6,157",145,4,0,0,4,0,0,0,5,287,21,1,0,251,16,1,0,0,0,N/E,0
2022-10-09,"7,616",0,0,N/E,0,700,13,0,0,0,72,1,432,5,247,16,1,726,0,"4,720",139,0,2,0,6,0,0,0,2,277,20,0,0,214,23,0,0,0,0,N/E,0
2022-10-10,"12,237",1,0,N/E,0,"1,076",21,0,0,0,101,0,452,3,359,34,1,"1,198",14,"8,258",33,1,0,0,3,0,0,0,7,395,25,0,1,242,9,0,3,0,0,N/E,0
2022-10-11,"11,380",0,0,N/E,0,917,21,0,0,0,96,0,402,8,318,31,1,"1,096",10,"7,689",151,2,2,0,1,0,0,0,8,375,23,0,0,213,13,0,2,1,0,N/E,0
2022-10-12,"10,304",0,0,N/E,0,852,20,0,0,3,78,0,442,9,303,43,1,"1,034",11,"6,707",152,5,1,0,2,0,0,0,5,338,27,1,0,249,18,0,0,2,1,N/E,0
2022-10-13,"7,840",0,0,N/E,0,901,18,0,0,1,88,1,435,21,405,48,1,"1,301",9,"3,945",46,3,0,1,1,0,0,0,6,360,30,0,0,203,16,0,0,0,0,N/E,0
2022-10-14,"12,982",1,0,N/E,0,990,35,0,0,0,122,0,332,14,478,38,1,"1,359",19,"8,708",45,-1,3,2,2,0,0,0,8,435,28,0,0,351,12,0,0,0,0,N/E,0
2022-10-15,"10,228",1,0,N/E,0,944,20,0,0,0,81,0,436,4,397,13,0,418,1,"7,068",177,3,1,0,-1,0,0,0,3,280,21,0,0,333,26,0,0,1,1,N/E,0
2022-10-16,"9,143",0,0,N/E,0,833,15,0,0,0,85,0,412,3,285,12,0,648,0,"6,211",129,-1,2,0,2,0,0,0,3,220,12,1,0,258,13,0,0,0,0,N/E,0
2022-10-17,"12,543",0,0,N/E,0,"1,099",31,0,0,0,109,0,233,12,449,15,2,"1,111",8,"8,783",20,0,1,1,3,0,0,0,5,361,34,0,0,243,21,0,1,1,0,N/E,0
2022-10-18,"10,744",0,0,N/E,0,920,24,0,0,0,110,0,393,1,361,32,0,959,5,"7,196",82,5,2,1,3,0,0,0,6,318,26,0,1,273,25,0,0,0,1,N/E,0
2022-10-19,"11,414",1,0,N/E,0,983,15,0,0,0,93,1,426,14,335,18,0,"1,041",9,"7,623",178,4,1,0,3,0,0,0,9,318,31,0,0,291,20,0,0,0,0,N/E,0
2022-10-20,"12,011",0,1,N/E,0,982,19,0,0,0,108,0,405,9,419,29,0,"1,197",8,"7,935",160,3,0,0,5,0,0,0,10,369,27,0,0,314,10,0,0,1,0,N/E,0
2022-10-21,"11,969",1,0,N/E,0,908,22,0,0,0,97,1,444,4,465,32,1,"1,280",11,"7,868",72,3,1,0,2,0,1,1,4,395,38,1,8,286,23,0,0,0,0,N/E,0
2022-10-22,"9,340",0,0,N/E,0,834,16,0,0,0,68,0,419,5,328,16,2,702,1,"6,266",139,2,1,1,3,0,0,0,3,265,22,0,0,234,11,0,0,2,0,N/E,0
2022-10-23,"8,026",0,0,N/E,0,812,18,0,0,1,70,1,423,4,261,18,1,725,1,"4,981",123,2,1,0,0,0,0,0,3,361,17,0,1,191,11,0,0,0,0,N/E,0
2022-10-24,"11,262",0,1,N/E,1,"1,017",16,0,1,0,100,0,381,11,325,34,0,"1,141",14,"7,543",18,0,2,0,1,0,0,0,6,347,27,0,4,255,16,0,1,0,0,N/E,0
2022-10-25,"10,373",0,1,N/E,0,846,15,0,0,0,83,0,420,11,347,31,0,"1,194",10,"6,694",75,2,1,0,8,0,0,0,6,357,32,0,0,223,15,0,2,0,0,N/E,0
2022-10-26,"10,995",1,0,N/E,0,865,20,0,0,0,112,0,409,2,336,27,0,"1,154",11,"7,381",83,0,2,0,3,0,0,0,6,278,24,0,1,260,20,0,0,0,0,N/E,0
2022-10-27,"11,521",2,2,N/E,0,714,21,0,0,0,115,1,423,13,401,29,0,"1,375",12,"7,737",42,2,0,0,7,0,0,0,7,332,28,0,0,240,18,0,0,0,0,N/E,0
2022-10-28,"13,881",1,-1,N/E,1,974,39,0,-1,0,129,1,399,9,465,49,0,"1,394",14,"9,531",50,-1,2,0,3,0,0,0,1,425,32,0,0,339,24,0,1,0,1,N/E,0
2022-10-29,"10,039",1,0,N/E,0,878,23,0,0,0,118,0,426,20,315,25,0,872,0,"6,614",137,1,0,0,3,0,0,0,6,246,27,0,0,314,13,0,0,0,0,N/E,0
2022-10-30,"8,575",2,0,N/E,0,789,20,0,0,0,99,0,443,7,255,13,1,642,1,"5,725",62,1,1,0,2,0,0,0,2,208,21,0,0,264,17,0,0,0,0,N/E,0
2022-10-31,"2,541",0,0,N/E,0,933,24,0,0,0,96,0,187,11,358,50,0,554,15,-118,30,2,1,0,6,0,0,0,8,15,33,1,0,320,12,0,0,2,1,N/E,0
2022-11-01,"10,068",0,0,N/E,0,866,23,0,0,0,104,0,462,10,405,52,0,"1,077",9,"6,333",12,1,-1,0,20,0,0,0,4,357,35,0,0,281,17,0,0,0,1,N/E,0
2022-11-02,"9,695",0,0,N/E,0,816,17,0,0,1,104,0,464,9,309,21,1,827,6,"6,338",154,0,2,0,6,0,0,0,3,301,17,0,10,268,19,0,0,2,0,N/E,0
2022-11-03,"12,325",1,0,N/E,0,903,14,0,0,2,104,0,474,14,396,30,0,"1,206",19,"8,273",28,1,3,2,10,0,0,0,7,508,33,0,0,278,18,0,0,1,0,N/E,0
2022-11-04,"12,625",0,0,N/E,0,955,34,0,1,1,104,0,476,4,430,23,1,"1,182",16,"8,376",44,2,0,1,6,0,0,0,4,570,31,0,0,342,21,0,1,0,0,N/E,0
2022-11-05,"10,364",0,0,N/E,0,971,16,0,0,1,90,0,468,10,359,17,0,781,1,"6,717",224,1,2,0,4,0,0,0,6,345,33,0,0,298,19,0,0,1,0,N/E,0
2022-11-06,"8,309",0,0,N/E,0,825,11,0,0,1,84,0,478,6,287,17,0,570,1,"5,349",70,0,0,0,3,0,0,0,1,315,13,0,0,264,14,0,0,0,0,N/E,0
2022-11-07,"11,605",0,0,N/E,0,945,18,0,0,1,122,0,486,13,315,34,1,946,5,"7,731",26,2,0,0,1,0,0,0,4,559,28,0,0,354,14,0,0,0,0,N/E,0
2022-11-08,"10,205",0,0,N/E,0,799,18,0,0,1,81,0,428,4,289,42,0,882,9,"6,860",75,1,2,0,3,0,0,0,3,407,26,0,0,260,14,0,0,1,0,N/E,0
2022-11-09,"11,363",0,3,N/E,0,883,25,0,2,0,73,3,495,7,336,29,1,"1,001",13,"7,622",115,0,1,1,12,0,0,0,0,431,30,1,0,262,16,0,1,0,0,N/E,0
2022-11-10,"11,424",3,0,N/E,0,353,24,0,0,0,84,1,470,6,415,39,2,"1,105",5,"8,112",62,4,3,0,0,0,0,0,1,422,22,0,0,277,13,0,1,0,0,N/E,0
2022-11-11,"11,992",0,0,N/E,0,916,17,0,0,0,100,0,485,5,428,34,0,"1,049",14,"8,095",54,2,3,0,3,0,0,0,3,415,50,0,0,303,13,0,3,0,0,N/E,0
2022-11-12,"9,424",0,0,N/E,0,889,18,0,1,0,88,0,408,4,328,26,0,712,0,"6,295",133,2,1,0,4,0,0,0,1,231,26,0,0,248,9,0,0,0,0,N/E,0
2022-11-13,"8,334",1,0,N/E,0,808,15,0,0,3,77,1,414,9,284,10,0,620,0,"5,529",128,1,0,0,6,0,0,0,1,189,14,0,0,206,18,0,0,0,0,N/E,0
2022-11-14,"12,493",2,0,N/E,0,917,24,0,1,0,119,2,297,8,345,27,0,"1,157",4,"8,921",17,2,5,0,2,0,0,0,1,315,26,0,0,290,9,0,1,-1,1,N/E,1
2022-11-15,"12,263",1,0,N/E,0,"1,023",23,0,1,1,107,0,386,8,355,45,1,990,12,"8,475",24,0,4,1,3,0,0,0,1,431,40,0,0,311,19,0,0,1,0,N/E,0
