Fecha,Total de monto enviado,"Monto enviado por Accendo Banco, S.A.","Monto enviado por Banco Actinver, S.A.","Monto enviado por Banca Afirme, S.A.","Monto enviado por Opciones Empresariales del Noreste, S.A. de C.V.","Monto enviado por Banco Autofin México, S.A.","Monto enviado por Banco Azteca, S.A.","Monto enviado por Banco del Bajío, S.A.","Monto enviado por Banco Nacional de México, S.A.","Monto enviado por Banco Ahorro Famsa, S.A.","Monto enviado por BanCoppel, S.A.","Monto enviado por Banco Bancrea, S.A.","Monto enviado por Banco Nacional del Ejército, Fuerza Aérea y Armada","Monto enviado por Bankaool, S.A.","Monto enviado por Banco Mercantil del Norte, S.A.",Monto enviado por Banco Regional S.A.,"Monto enviado por Bansi, S.A.","Monto enviado por Banco Base, S.A.","Monto enviado por BBVA Bancomer, S.A.","Monto enviado por Banco Monex, S.A.","Monto enviado por CIBanco, S.A.","Monto enviado por Banco Compartamos, S.A.","Monto enviado por Consubanco, S.A.","Monto enviado por Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Monto enviado por HSBC México, S.A.","Monto enviado por Banco Inbursa, S.A.","Monto enviado por Banco Inmobiliario Mexicano, S.A.","Monto enviado por Intercam Banco, S.A.","Monto enviado por Banca Mifel, S.A.","Monto enviado por Banco Multiva, S.A.","Monto enviado por Banco Pagatodo, S.A.","Monto enviado por Banco Sabadell, S.A.","Monto enviado por Banco Santander (México), S.A.","Monto enviado por Scotiabank Inverlat, S.A.","Monto enviado por Sistema de Transferencias y Pagos STP, S.A. de C.V.","Monto enviado por Banco Ve Por Mas, S.A.",Total de monto recibido,"Monto recibido por ABC Capital, S.A.","Monto recibido por Accendo Banco, S.A.","Monto recibido por Banco Actinver, S.A.","Monto recibido por Banca Afirme, S.A.","Monto recibido por Opciones Empresariales del Noreste, S.A. de C.V.","Monto recibido por Banco Autofin México, S.A.","Monto recibido por Banco Azteca, S.A.","Monto recibido por Banco del Bajío, S.A.","Monto recibido por Banco Nacional de México, S.A.","Monto recibido por Banco Ahorro Famsa, S.A.","Monto recibido por BanCoppel, S.A.","Monto recibido por Banco Bancrea, S.A.","Monto recibido por Banco Nacional del Ejército, Fuerza Aérea y Armada","Monto recibido por Bankaool, S.A.","Monto recibido por Banco Mercantil del Norte, S.A.",Monto recibido por Banco Regional S.A.,"Monto recibido por Banco del Ahorro Nacional y Servicios Financieros, S.N.C.","Monto recibido por Bansi, S.A.","Monto recibido por Banco Base, S.A.","Monto recibido por BBVA Bancomer, S.A.","Monto recibido por Banco Monex, S.A.","Monto recibido por CIBanco, S.A.","Monto recibido por Banco Compartamos, S.A.","Monto recibido por Consubanco, S.A.","Monto recibido por Fundación Dondé Banco, S.A.","Monto recibido por Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Monto recibido por HSBC México, S.A.","Monto recibido por Banco Inbursa, S.A.","Monto recibido por Banco Inmobiliario Mexicano, S.A.","Monto recibido por Intercam Banco, S.A.","Monto recibido por Banco Invex, S.A.","Monto recibido por Banca Mifel, S.A.","Monto recibido por Banco Multiva, S.A.","Monto recibido por Banco Pagatodo, S.A.","Monto recibido por Banco Sabadell, S.A.","Monto recibido por Banco Santander (México), S.A.","Monto recibido por Scotiabank Inverlat, S.A.","Monto recibido por Sistema de Transferencias y Pagos STP, S.A. de C.V.","Monto recibido por Banco Ve Por Mas, S.A."
10/09/2021,5673276,0,10,3068,0,0,588451,105173,756838,0,352921,185,9767,15452,482463,68482,0,0,1029414,0,1541,20852,9726,192626,712695,330353,0,21328,9817,0,41780,0,114707,128450,677177,0,5673276,0,0,28,134016,903,0,284743,81934,779526,0,206573,278,10252,830,255813,210970,0,0,0,1901381,900,990,1123,0,0,220369,386243,876964,0,10705,0,13828,0,47,0,107861,89288,97502,213
11/09/2021,3092814,0,0,10754,0,0,109309,135222,501931,0,143749,0,29325,16412,307690,70811,0,0,703971,0,0,3210,0,157524,398785,215515,0,7646,2603,0,11812,1,132562,129578,4404,0,3092814,0,0,0,36836,4869,0,229552,67772,623669,0,95369,0,11047,1070,182546,125278,0,0,0,1041521,752,3543,4857,0,0,234217,180529,106186,0,3029,0,800,0,493,2,79822,56732,1824,500
12/09/2021,1296166,0,0,20,100,0,76787,20840,300997,0,72862,0,20225,1715,172387,31464,0,0,75601,0,10000,339,0,6050,256305,108231,0,764,5154,0,7928,700,49179,77520,500,499,1296166,0,0,0,1935,124,0,177638,25162,386410,0,81721,50,8414,50,144619,78199,0,0,0,127582,0,0,6992,0,0,4471,103653,70760,0,803,0,700,0,22,0,29468,45337,2058,0
13/09/2021,5175174,0,0,7731,709,0,570089,74036,809688,0,390566,0,70504,16450,361632,91109,70,0,876995,0,0,29311,0,161208,488446,460778,0,3119,8306,0,62604,2563,110768,125415,453077,0,5175174,0,0,0,85775,3415,0,320142,64785,923195,0,185086,0,15833,580,212083,166559,0,0,0,1182760,712,0,6009,0,0,254933,254274,928167,0,3070,0,950,0,8721,0,127137,69484,359216,2290
14/09/2021,6299224,0,8000,25729,200,200,598544,373041,1100481,0,542210,390,53249,85608,529188,100106,0,0,1016469,0,0,14882,0,131596,776957,511443,0,1994,7730,0,77476,0,137504,166405,39821,0,6299224,0,0,0,106413,6650,3300,419143,85484,1145548,0,178691,150,22885,5911,425095,228465,0,0,0,1827527,0,0,4199,0,0,221532,302642,1055902,0,160,0,5192,0,1235,0,106828,129824,14402,2046
15/09/2021,7027849,0,0,27294,4040,0,750650,377321,999661,0,448632,66,82832,94167,595577,110282,0,0,1100199,0,44,8682,0,137940,825221,389008,0,3054,30223,0,26074,0,187234,282600,547049,0,7027849,0,0,0,58313,2899,1130,379379,108907,1092044,0,152333,109,29403,60155,339429,305047,0,0,0,1943699,0,0,1758,0,0,194702,332281,1057163,0,900,0,1255,0,5379,0,258179,186158,514449,2777
16/09/2021,3320037,0,0,23550,0,2500,94231,126689,487724,0,135285,0,17511,9201,313323,59775,0,0,608531,0,0,52343,0,135249,406555,232249,0,286950,0,0,4477,0,87338,99868,136690,0,3320037,0,0,0,52823,0,0,211790,76053,694353,0,104575,0,5024,110,203817,95207,0,0,0,1272612,0,0,11750,0,0,182123,163470,102873,0,11200,0,0,0,7,0,48046,79109,4822,274
17/09/2021,4749572,0,0,15255,0,0,438623,179974,783928,0,191841,1000,20973,50297,433515,90557,1187,0,963078,0,0,15619,0,167530,693226,331082,0,13,22428,0,8828,0,169762,135602,35254,0,4749572,0,0,0,21012,2965,500,315933,76372,861766,0,103614,110,9776,3738,295183,179034,0,0,0,1359545,300,0,9554,0,0,244098,335059,640547,0,26,0,8101,0,417,250,132475,123238,25960,0
18/09/2021,3353242,0,0,10255,1501,0,94176,117665,565849,0,169253,0,30948,18741,307755,70452,0,0,753241,830,0,833,0,121006,575415,203784,0,10983,18739,0,9990,0,104064,151438,5001,11324,3353242,0,0,0,227227,7596,0,260030,61321,608461,0,112176,0,8705,1053,182205,96933,0,0,0,1043946,0,0,951,0,0,228428,202168,138300,0,250,0,339,0,366,0,85186,84515,3085,0
19/09/2021,2193125,0,0,925,200,2100,87713,46548,500054,0,128169,0,26905,6115,226649,42724,0,0,556016,0,110,0,0,17386,234360,171962,0,279,0,0,1286,1001,62771,76028,3823,0,2193125,0,0,0,8601,1500,400,213162,65688,469351,0,77286,0,3981,0,136509,72218,0,0,0,752018,0,0,472,36,0,18871,157384,71544,0,800,0,0,0,270,0,65408,72925,4301,400
20/09/2021,4831052,0,0,3292,3,363,619654,150395,701547,0,453583,1000,13031,5748,413560,63406,621,0,773708,0,0,29954,0,168106,504502,244381,0,5446,18013,0,30805,250,112265,88895,428483,40,4831052,0,0,0,129167,1254,596,167242,58489,700687,0,124025,0,5576,2710,217160,123646,0,621,0,1050953,300,0,5621,0,0,253161,239662,1127248,0,2078,0,2,0,1668,0,115522,76609,427053,0
21/09/2021,4106653,0,0,11395,1,0,489061,69838,691773,0,469325,120,48212,8368,334954,63051,0,0,716063,0,0,68232,0,211159,393868,271081,0,2697,5000,0,19446,0,106036,108244,18729,0,4106653,0,0,0,171033,122,0,314363,63669,574421,0,121420,120,10703,333,245464,102472,0,0,0,934858,435,0,1582,0,0,282883,177615,938326,0,2516,0,2880,0,1939,0,99344,49914,10242,0
22/09/2021,3733428,0,0,4950,1215,200,548991,128560,466376,0,361611,0,10925,17445,306277,66493,0,0,635653,0,0,2304,0,143708,486174,248196,0,4142,826,0,59649,0,93542,113927,31215,1050,3733428,0,0,0,166093,2391,200,184358,45636,507910,0,106633,0,12188,45,191613,79460,0,0,0,958129,0,0,1870,0,0,206268,184792,866745,0,0,0,340,0,46,0,82733,133995,1983,0
23/09/2021,4704675,0,0,8944,10233,100,828625,99995,621202,0,519826,823,139471,5963,382407,76409,138,0,722312,0,0,1909,0,153811,507767,345984,0,17783,2600,0,102799,0,78837,60549,15988,200,4704675,0,0,0,215283,12421,340,294632,59228,536421,0,119570,74,6186,0,187572,111805,0,0,0,1108114,0,0,5150,0,0,271360,224191,1315401,0,2083,0,2752,0,2728,0,129478,84119,15494,270
24/09/2021,7519258,0,0,8475,576,0,752120,140425,589794,0,346695,263,22064,6259,382278,49507,815,0,768021,0,0,5912,1,139781,671736,328752,0,3650,2700,0,4143,0,114804,130987,3047671,1827,7519258,0,0,150,131372,3174,400,318431,86599,704616,0,137932,118,4414,1177,239836,91011,0,0,0,1388898,135,0,8917,1,0,217170,253017,1081024,0,4495,0,1400,0,1386,2410,100577,81382,2655089,4128
25/09/2021,2695678,0,0,5467,0,2500,123339,86646,427445,0,133583,0,12854,3046,207607,42293,0,0,598595,0,0,58,0,203982,393792,213800,0,3895,2020,0,9024,380,118822,90329,10200,6000,2695678,0,0,0,49257,335,3000,223500,55488,567169,0,110818,0,6935,1209,163322,39317,0,1,0,876710,0,0,2085,0,0,240059,129969,87738,0,2080,0,583,0,363,0,60972,64707,1962,8100
26/09/2021,1712741,0,0,12781,632,800,89530,30943,216864,0,97997,0,12745,7140,157028,61813,0,0,420701,0,0,60,0,14798,237808,201490,0,3000,130,0,6293,0,64428,43311,32448,0,1712741,0,0,0,2839,1100,470,190323,57701,239257,0,58620,0,5909,0,127870,57733,0,0,0,618776,0,0,4610,0,0,21290,143808,72704,0,3000,0,3480,0,3196,0,62285,36169,1403,200
27/09/2021,4176490,0,10,4873,534,93,555311,130557,354293,0,350711,0,31070,3765,341171,73225,176,0,662766,0,0,22284,0,187292,456267,317145,0,4912,3739,0,38798,0,101929,95821,439750,0,4176490,0,0,0,51597,714,53,215685,80339,598024,0,125159,0,11570,321,211080,84125,0,2810,0,928264,135,0,4471,0,0,254236,181343,848483,0,956,0,44689,0,358,0,137510,92003,302460,105
28/09/2021,4497337,0,15,2928,394,0,509471,105458,415406,0,487558,1010,72665,4726,402882,44242,501,0,765794,0,0,42708,1,155266,484774,568195,0,13924,991,0,12199,632,92260,117003,195602,733,4497337,0,0,0,114743,1987,81,299172,84410,523134,0,240325,1160,31496,0,168258,94085,0,500,0,1203703,135,0,929,1,0,278027,246138,958244,0,1575,0,5202,0,11,0,167240,69637,7143,0
29/09/2021,5896763,0,0,21566,1272,48,597915,443107,682591,0,495869,0,113086,80121,557785,78952,0,0,891900,0,0,1393,200,188454,799538,509470,0,2885,2590,0,45163,517,161335,161165,59350,490,5896763,0,0,0,120437,996,5000,514837,100582,741697,0,254783,1500,26293,21443,260542,238185,0,0,0,1638034,270,0,2044,200,0,251392,352618,1039555,0,108,0,750,0,164,0,172848,145809,6674,0
30/09/2021,7258929,0,0,30516,11725,0,642289,484556,903609,0,426045,1000,112237,72370,712197,113796,2052,0,1258378,0,0,4859,0,278892,939656,495850,0,7066,10402,0,6675,0,170853,205842,366115,1948,7258929,0,0,0,124864,6855,200,391180,107111,963825,0,279179,1000,28412,23736,338868,230831,0,2052,0,2293246,708,828,2806,0,0,369886,395090,1017612,0,2385,0,4825,0,666,20,185334,152243,335167,0
01/10/2021,7019333,0,0,28447,4822,95,646730,344580,730090,0,474490,64,172579,98314,771432,105696,0,0,1303163,0,0,26238,0,169838,893098,463927,0,25110,1124,0,16628,0,164874,215100,359893,3000,7019333,0,0,0,149578,2464,80,540492,121232,892807,0,165943,64,26147,7495,415004,226615,0,0,0,1975685,870,0,17706,0,0,268758,414601,965597,2,110,0,2435,0,6682,0,376490,245025,196200,1250
02/10/2021,3582030,0,134,19230,76,1930,175390,136086,446773,0,208538,0,48378,8730,471312,63119,0,0,771009,0,0,3900,0,144548,549869,269865,0,1087,1000,0,9585,0,128778,102384,19810,500,3582030,0,0,1040,82955,276,0,414296,84498,534616,0,99927,0,18397,11035,205588,113762,0,0,0,1192121,300,0,8705,0,0,240720,271672,99959,25,0,0,230,0,1131,0,141211,50956,8610,0
03/10/2021,2747897,0,0,3113,0,0,148589,109629,329802,0,121212,0,37784,11497,287785,75904,0,0,548624,0,0,420,0,4401,386221,266462,0,0,899,0,3582,0,80597,81975,249400,0,2747897,0,0,0,61612,0,2300,271688,71838,438384,0,61768,0,10984,1290,166161,89042,0,0,0,971162,0,0,1682,0,0,5827,159405,83754,18,2095,0,5300,0,2,0,62394,69044,212146,0
04/10/2021,4883997,0,0,5750,6113,0,589047,175226,529826,0,397633,158,43324,29510,391343,98746,148,0,715392,0,0,14036,0,178259,473757,347602,0,10913,8532,0,90968,0,64882,120724,591533,576,4883997,0,0,0,70465,4089,25,272096,74780,538938,0,118817,158,10362,2258,346734,144615,0,0,0,1129576,600,0,5986,0,0,315547,261779,922196,24,0,0,1739,0,6,0,96658,97525,469024,0
05/10/2021,4691405,0,217,11806,6,0,554144,150581,500869,0,430437,500,38228,7028,437706,95756,0,0,894379,0,0,16055,0,205067,473397,283442,0,13404,3934,0,286288,2000,109181,119258,55650,2073,4691405,0,0,0,82767,1229,0,347309,91691,597436,0,105352,500,7618,78,177768,160453,0,0,0,1275427,300,150,1794,6500,0,346903,246874,1028117,12,8105,0,300,0,217,0,139728,63747,350,680
06/10/2021,3941064,0,0,18950,82,0,581589,81307,449410,0,440595,0,28431,19068,310722,66405,0,0,792751,0,0,19466,0,190719,314848,244058,0,1716,2000,0,37197,2000,103664,107693,126721,1670,3941064,0,0,0,54393,2101,73,239143,50589,468301,0,123918,0,8996,3366,303687,80315,0,0,0,846874,900,0,34484,0,0,302853,188443,1017827,16,1016,0,3500,0,25,7600,110964,89966,1195,520
07/10/2021,4513357,0,0,5473,649,0,644372,82853,415924,0,401134,500,63410,2495,453282,62185,960,0,889018,0,0,4809,0,208974,613559,346842,0,21997,662,0,63092,0,121935,100012,8959,260,4513357,0,0,0,173801,735,0,336883,51050,657769,0,134086,500,8651,188,201985,76390,0,250,0,959369,300,0,2438,0,0,365627,297119,1058254,22,2950,0,0,0,4229,0,75187,101498,3814,260
08/10/2021,6974241,0,0,8644,8041,400,719775,216661,760608,0,390028,0,117669,10017,451313,73310,78,0,974174,0,0,11980,0,180358,565777,396820,0,26384,389,0,83784,2380,143896,127700,1703998,55,6974241,0,0,10,61404,3786,190,371381,94490,786903,0,201737,0,13426,2946,288405,179013,0,78,0,1414427,0,0,2135,0,0,333567,312907,1178476,45,2190,0,8000,0,2684,0,111802,90045,1514184,11
09/10/2021,3233363,0,0,10775,584,0,135691,102535,559569,0,156233,0,18750,28433,232906,68871,0,0,724032,0,0,192,0,178274,408136,219913,0,17867,5099,0,16352,0,89818,81851,177484,0,3233363,0,0,160,53801,6000,0,306594,60629,528824,0,75644,0,5480,366,177925,111805,0,0,0,1018736,135,0,1328,0,0,341579,197469,178830,0,10310,0,450,0,133,5,71333,81525,4302,0
10/10/2021,2016149,0,0,11165,100,140,105762,42004,412843,0,73856,0,24331,40,176184,44027,0,0,486393,0,0,9,0,0,337420,176266,0,3355,878,0,5894,0,60561,41553,10168,3200,2016149,0,0,0,15696,615,400,200171,114378,367749,0,31992,2000,5987,200,145365,81417,0,0,0,690512,0,0,2345,0,0,5077,142950,106946,0,880,0,0,0,198,0,32749,48192,20170,159
11/10/2021,4479700,0,0,2641,152,0,629405,73648,509069,0,374670,305,33204,42773,393348,82926,0,0,859232,0,0,22522,0,265959,340774,256256,0,322,2061,0,39413,0,92382,159913,298705,20,4479700,0,0,0,15200,848,0,278480,70115,654660,0,107491,305,11295,7320,201333,83300,0,0,0,977780,300,0,8964,0,0,406464,231990,1021373,0,322,0,1913,0,125,0,57916,57625,284581,0
12/10/2021,4092892,0,7,3005,1196,0,552492,75607,552823,0,578458,600,45382,8116,359364,69915,0,0,841946,0,0,14633,0,157570,338764,204706,0,8584,318,0,39789,0,76941,111958,50412,305,4092892,0,0,6,78039,868,0,261818,51118,557784,0,99627,740,5456,100,189061,97013,0,0,0,846841,520,0,4249,0,0,332431,161083,1206301,0,363,0,500,0,1560,0,69772,76323,43318,8000
13/10/2021,4831213,0,118,14915,504,0,672790,151081,552988,0,401533,720,83706,33937,334098,56923,554,0,956805,0,0,8430,0,193207,405041,535644,0,10902,324,0,45865,0,97039,107778,166132,179,4831213,0,0,0,41712,1818,0,291953,48333,719233,0,150318,720,34646,13751,218312,116786,0,554,0,1170864,0,0,4802,0,0,332328,251010,1198402,0,567,5,5177,0,680,0,105053,120715,3472,0
14/10/2021,6225723,0,16000,24170,170,0,585763,451101,918623,0,456670,80,96714,109841,501728,102803,0,0,1046275,0,0,4075,0,222899,868969,526232,0,3986,9201,0,28762,828,101853,124271,24320,390,6225723,0,0,0,87464,912,0,376797,73284,940945,0,214495,80,25480,5613,308448,205328,0,0,0,1793891,135,0,13105,0,0,393686,376809,1046112,0,0,0,4471,0,1294,0,160137,190649,5240,1347
15/10/2021,8481653,0,8000,33785,478,0,612976,540451,1168775,0,450854,2165,106161,70403,646154,148266,0,0,1445934,0,0,6273,0,178890,1034865,579522,0,13748,7277,0,19912,0,265175,272736,863979,4875,8481653,0,0,0,55464,8447,5135,528911,103793,1451618,0,263005,2165,44199,19197,423348,302200,0,0,0,2605328,300,0,2638,0,0,319646,514462,1039689,0,3243,2531,2600,0,1749,0,207262,149041,423991,1690
16/10/2021,4297878,0,3460,9593,375,0,237946,195616,788479,0,141189,0,63363,13435,332409,64199,308,0,1055324,0,0,17325,1000,177264,565974,301594,0,1370,17122,0,28887,0,132067,115520,33646,411,4297878,0,0,10,2557,1365,200,303815,100576,783381,0,172056,0,24581,900,267352,142401,0,308,0,1467795,0,0,88,0,0,376051,290013,163174,0,1000,0,600,0,1143,0,88581,94609,12590,2734
17/10/2021,2537782,0,0,8247,748,1000,77127,44204,426563,0,114512,0,55632,6028,282105,49844,0,0,559083,0,0,7061,0,30703,358579,269696,0,690,1085,0,320,0,104471,118809,21277,0,2537782,0,0,0,11909,130,0,287515,91738,497091,0,91085,0,0,490,159582,83748,0,0,0,868942,0,0,4261,0,0,45679,136896,120448,0,900,0,2400,0,530,0,73129,51121,9368,820
18/10/2021,6038371,0,0,20819,2600,1300,566537,182043,812792,0,489531,1200,49995,40809,407339,96319,825,0,1008675,0,0,18193,0,218694,574962,332146,0,4480,2585,0,41173,0,107259,208531,848996,570,6038371,0,0,0,98656,92,0,373166,100960,867867,0,136623,1705,7848,5119,312588,175675,0,650,0,1278124,0,0,10879,0,0,362873,241647,983895,0,1601,0,1265,0,2688,0,121377,130076,822738,260
19/10/2021,4625143,0,14,7735,1001,0,550688,98132,573313,0,508859,650,47124,8855,340983,54542,0,0,889903,0,0,19450,500,173993,463690,321259,0,22108,6749,0,17513,0,135433,102064,280327,259,4625143,0,0,0,70759,7432,200,226483,74043,647807,0,138345,965,12395,2292,211905,115491,0,0,0,1255547,600,0,3438,0,0,359039,234642,1028530,0,2626,2150,6270,0,1608,0,91290,118655,12630,0
20/10/2021,4217348,0,40,28377,148,0,521869,124739,581571,0,403592,95,39146,18563,407449,86730,1,0,789855,192,230,727,0,203070,379477,307662,0,312,1050,0,21039,0,116031,100338,85040,5,4217348,0,0,37,91565,9111,200,246480,61494,650811,0,138677,95,13762,510,204630,102537,0,1,0,916787,301,0,684,0,0,391433,145085,932167,0,283,0,50,0,2641,0,181464,90172,36269,100
21/10/2021,3851259,0,281,12495,5566,0,197025,82459,504970,0,425551,762,39335,2453,369266,57127,0,0,814441,0,1819,23895,0,229891,590222,259425,0,4785,0,0,33965,0,106535,76582,12349,60,3851259,0,0,0,80684,1968,330,242967,69922,540340,0,108892,762,12547,53,217479,87296,0,0,0,956962,0,0,3195,0,0,434724,259125,653523,0,2785,0,0,0,1789,0,113275,56197,5835,610
22/10/2021,5007386,0,2936,3362,4813,0,654308,148673,647395,0,307883,500,19754,19173,340896,59077,3369,0,969373,0,0,9457,0,171641,737801,455214,0,14676,1000,0,39337,1,104668,138080,153998,0,5007386,0,0,200,143595,3616,0,312681,75373,724127,0,133628,500,11376,738,351697,101195,0,5,0,1229269,0,0,2591,0,0,322584,265016,1030368,0,6532,0,7200,0,180,0,153990,109397,21528,0
23/10/2021,2982128,0,1385,6084,0,0,176499,71800,418651,0,66208,0,65108,2417,253242,45474,0,0,732296,0,0,5094,1500,199077,507618,212233,0,7353,2050,0,6620,0,96822,77080,27517,0,2982128,0,0,200,87466,500,0,204893,75702,551654,0,68485,0,5680,0,172272,82855,0,0,0,945305,0,0,16576,0,0,370716,163055,115153,6,254,0,1000,0,104,0,72627,46293,1331,0
24/10/2021,2171055,0,0,8123,1001,0,80515,58019,371347,0,75967,0,23445,6170,183509,48499,300,0,575515,0,0,724,0,7748,297827,228178,0,4239,300,0,1633,1794,79025,67426,49751,0,2171055,0,0,100,14200,1252,0,226514,58618,522133,0,100080,0,1747,1630,133053,86291,0,300,0,657972,199,0,5919,0,0,23551,180410,71349,0,1520,0,1545,0,4,0,38887,41210,2573,0
25/10/2021,4711672,0,395,2309,733,0,604745,144326,475128,0,365390,0,40281,16984,294998,96313,0,0,925569,0,0,17366,0,226286,540451,369583,0,9206,2231,0,85533,0,114449,123398,253897,2100,4711672,0,0,0,93851,1561,0,257188,90038,645043,0,106760,0,9980,759,227906,77364,0,0,0,1156203,270,0,490,0,0,405637,279079,922159,0,1207,0,465,0,2337,0,151842,81723,199810,0
26/10/2021,4341461,0,2700,7231,62,156,571190,295989,563890,0,488596,1,44734,2722,300814,59533,2508,0,929307,0,0,22342,0,205018,368737,226051,0,5678,6598,0,14485,0,103269,90490,19743,9615,4341461,0,0,0,54968,585,0,174180,56711,557047,0,123450,1,17219,502,198221,100572,0,2508,0,975109,0,0,7698,0,0,443283,227264,981192,0,577,0,3300,0,160,188,99841,302537,14350,0
27/10/2021,4276383,0,10000,3216,474,0,685553,142444,524780,0,467825,1900,34133,12555,287255,30699,1300,0,895033,0,0,5323,0,222909,374717,193829,0,15497,5700,0,16544,270,85252,120460,138197,519,4276383,0,0,0,21924,439,380,188011,79517,558061,0,153145,1900,6693,156,118538,87738,0,1300,0,1107969,357,0,12930,0,0,431620,230853,1018309,0,7300,0,15700,0,952,0,100936,125828,5808,20
28/10/2021,5349453,0,0,18495,90,1001,599862,128957,736812,0,394761,0,53583,96643,388159,68914,419,0,1007386,0,0,1445,0,213030,579979,674872,0,2407,8000,0,11363,0,152249,142481,66641,1900,5349453,0,0,0,46186,944,201,306672,79754,852118,0,125679,0,13290,5657,273398,165211,0,419,0,1499124,0,0,5920,0,0,441372,277457,1020785,0,1052,0,5337,0,201,120,134659,78950,14947,0
29/10/2021,12361710,0,0,47300,154,0,608281,763569,1098469,0,347888,700,165619,54107,502252,105530,0,0,1494063,0,0,4990,0,185274,1184869,617317,0,47376,3882,0,19627,0,239417,145913,4722704,2410,12361710,0,0,0,114395,4356,4344,520429,160313,1206526,0,206113,700,46179,13238,388953,235817,0,0,0,2560733,0,0,11651,0,0,326090,589932,983894,0,558,0,350,0,1888,500,386054,148894,4447552,2250
30/10/2021,4608326,0,16000,35463,248,2000,196252,285845,766030,0,140283,0,75217,22537,288923,50162,0,0,1236798,0,0,100,0,221322,675138,247001,0,41975,7880,0,1393,0,151661,112745,31105,2250,4608326,0,0,0,35088,1599,100,300796,117895,952824,0,127809,0,24087,499,246692,130365,0,0,0,1443276,0,0,747,0,0,465684,327912,167195,0,32000,0,1200,0,327,0,120011,91658,18311,2250
31/10/2021,3023856,0,0,3836,3000,0,106441,102490,521611,0,103805,0,30396,11593,280994,57609,0,0,716293,0,0,3965,0,83181,462950,305510,0,8538,3234,0,4600,0,101161,102272,10375,0,3023856,0,0,0,14418,1610,20,265607,82925,583567,0,87298,0,12551,1492,196555,111295,0,0,0,1036107,0,0,218,0,0,95658,218141,114882,0,6838,0,0,0,425,0,123395,57266,13589,0
01/11/2021,6815483,0,0,36992,200,500,621109,248825,797498,0,332907,645,57531,23284,571718,73939,2537,0,1151161,0,0,36949,0,287368,733294,424458,0,4409,10789,0,75107,0,135325,108658,1080214,66,6815483,0,0,0,123600,202,0,307206,112852,985448,0,113250,645,9139,11265,300726,179544,0,638,0,1680255,0,0,4802,0,0,428460,357769,881912,0,1639,1500,0,0,2555,0,553514,90719,667477,366
02/11/2021,3762735,0,0,5766,140,0,226031,145796,642018,0,130227,0,63284,2231,296004,67365,0,0,886480,0,0,5466,700,187255,397975,309187,0,2800,2025,0,135100,0,132892,111557,11164,1273,3762735,0,0,0,40650,898,0,265483,83301,704484,0,65413,0,13957,0,197880,144189,0,0,0,1181505,0,0,779,0,0,438361,221111,194481,0,2110,0,6200,0,265,0,112988,75702,11724,1253
03/11/2021,5415094,0,0,9106,500,0,649916,172616,797785,0,471723,7060,49075,59718,347591,103173,0,0,1179108,0,14448,6247,0,244981,433357,365787,0,10920,18456,0,96288,200,171119,130928,74992,0,5415094,0,0,0,104803,2787,200,234624,76370,771853,0,151536,0,9077,416,245969,171255,0,0,0,1401612,3714,0,603,0,0,427302,283326,1222907,0,3030,0,0,0,5,200,155229,75167,73109,0
04/11/2021,5200618,0,0,16447,2828,0,673824,155141,699356,0,482252,296,36979,8896,477812,78840,250,0,1026370,0,300,7377,0,262520,509204,261507,0,8939,150,0,111299,0,118394,122534,137963,1139,5200618,0,0,0,66889,1656,150,307511,60722,821633,0,131564,231,8607,859,217274,133183,0,250,0,1279578,0,0,2588,0,0,496779,245905,1089331,0,352,0,6100,0,15,0,188778,114800,25573,290
05/11/2021,7309025,0,0,13408,600,0,506643,231511,738753,0,403920,170,38416,19409,430866,84761,0,0,1020303,0,0,4547,0,223118,671585,337616,0,8987,4389,0,105592,0,133599,145480,2185354,0,7309025,0,0,0,50714,631,153,248911,62530,1069675,0,108262,170,9968,275,285572,138321,0,0,0,1494369,64,0,6973,0,0,393148,354305,949163,0,5547,0,3800,0,6,45,271255,76703,1777767,700
06/11/2021,3524858,0,0,8657,1562,500,142197,81256,572944,0,133905,0,47990,21431,262337,51529,10000,0,899460,0,0,19,0,266300,444935,244688,0,40,2000,0,64523,0,134544,117743,16298,0,3524858,0,0,10,60248,1300,2200,261609,107048,655516,0,87608,0,12774,1328,171798,107496,0,0,0,995052,0,0,801,2,0,556783,218355,114488,0,40,0,0,0,2804,0,104637,58910,654,3396
07/11/2021,2060287,0,0,3238,0,1530,95987,58840,346573,0,66362,0,35351,2541,213748,34146,0,0,490877,0,0,630,0,7964,381529,140493,0,3000,246,0,24078,0,73448,62064,17421,220,2060287,0,0,0,13502,815,0,237949,71881,377821,0,67981,0,7303,641,122664,75029,0,0,0,673224,0,0,3414,2,0,17824,181101,103310,0,0,0,4285,0,1033,0,47308,49582,3621,0
08/11/2021,5110804,0,0,11977,10615,2500,680964,92807,538499,0,437079,0,83802,18595,413509,59206,0,0,884697,0,0,18938,0,287988,486720,303345,0,6559,11431,0,113417,0,105397,123365,419396,0,5110804,0,0,0,105216,46,0,287399,70949,635590,0,145198,0,9775,1807,243043,92369,0,0,0,1145354,2,0,4165,0,0,439289,237588,1098506,0,5000,0,2303,0,534,0,106630,99171,374753,6117
